word_x	word_y	f_xy	f_x	f_y	pmi
true	particularly	3	71	20	5.985962166599718
die	65	3	204	7	5.977857116962662
18	april	3	35	41	5.970802359428712
monday	2016	5	50	48	5.965784284662087
july	2016	7	70	48	5.965784284662087
tax	increase	3	32	45	5.965784284662087
2016	24	3	48	30	5.965784284662087
june	24	3	48	30	5.965784284662087
free	speech	3	103	14	5.9637819317509395
30	april	4	47	41	5.960534023974884
street	animal	3	50	29	5.955800196089465
attack	personal	3	33	44	5.953811642996011
post	washington	3	66	22	5.953811642996011
make	impression	5	404	6	5.951428991685017
access	side	3	28	52	5.949842740793065
die	wednesday	13	204	31	5.946492946053327
since	ever	5	58	42	5.944304557251636
life	threaten	4	163	12	5.938984225318372
enjoy	travel	4	103	19	5.938246839643802
die	2016	20	204	48	5.937215132465316
18	july	5	35	70	5.936036941268035
additional	an	3	23	64	5.934075424934749
dig	five	7	40	86	5.931836952738749
road	baptist	3	59	25	5.931138141855196
kill	assist	10	82	60	5.930160374931366
march	2016	4	41	48	5.930160374931366
die	2012	12	204	29	5.927231043892694
tell	truth	6	76	39	5.924307648685928
clinton	mrs	3	28	53	5.922362004370958
19	mrs	3	28	53	5.922362004370958
marry	feb	4	132	15	5.921390165303634
brother	law	3	31	48	5.918478569883731
wednesday	2016	3	31	48	5.918478569883731
safety	public	5	26	96	5.90920075629572
up	feed	3	214	7	5.908815472533011
double	window	4	54	37	5.908334012478187
jackson	county	5	21	119	5.907467789071264
pass	2010	3	75	20	5.906890595608519
allow	hit	4	34	59	5.902568989658425
receive	award	6	70	43	5.9020896093446975
four	grandchild	3	116	13	5.899216667723097
front	door	3	29	52	5.899216667723097
high	standard	5	110	23	5.889681305576295
saturday	pm	3	69	22	5.889681305576295
injure	during	3	20	76	5.887781772660814
vote	count	3	76	20	5.887781772660814
away	2016	9	95	48	5.887781772660814
over	pour	3	169	9	5.886832943267265
june	mrs	5	48	53	5.881720019873613
die	2013	8	204	20	5.878321443411748
college	student	5	34	75	5.878321443411748
traffic	road	3	26	59	5.8745546134888285
city	1939	3	128	12	5.872674880270606
10	rebound	3	53	29	5.87173593130099
hear	voice	5	95	27	5.869859864663551
6	percent	3	44	35	5.868922745409498
such	medium	3	77	20	5.868922745409498
score	rebound	4	71	29	5.864946765638352
here	click	14	267	27	5.8644463684771875
give	credit	9	145	32	5.862690791697983
set	date	7	95	38	5.862246680553676
ceremony	father	3	25	62	5.859584880830162
money	account	3	97	16	5.857724538804634
home	henry	3	194	8	5.857724538804634
close	nov	5	74	35	5.855866592584052
fire	department	6	84	37	5.855866592584052
year	ago	8	320	13	5.850307067242151
$	15	5	65	40	5.850307067242151
$	ticket	5	65	40	5.850307067242151
charge	crime	3	78	20	5.850307067242151
dig	eight	3	40	39	5.850307067242151
article	contribute	3	68	23	5.84661258368441
thursday	2012	3	54	29	5.844768883700721
read	newspaper	3	121	13	5.838334425576075
problem	pose	3	143	11	5.838334425576075
long	ago	3	121	13	5.838334425576075
pass	touchdown	3	75	21	5.836501267717121
marry	e	4	132	16	5.828280760912152
into	split	3	228	7	5.817392444769416
above	watch	5	41	65	5.814683157511429
year	47	3	320	5	5.813781191217037
water	drink	5	81	33	5.81035885291489
keep	alive	3	107	15	5.809279798982097
committee	bill	3	24	67	5.806585689812833
close	oct	4	74	29	5.805240519514084
receive	recently	3	70	23	5.804792407989782
bear	april	10	131	41	5.8036279690024335
monday	morning	4	50	43	5.8025539357937825
thursday	24	3	54	30	5.795859283219775
event	annual	3	135	12	5.795859283219775
school	high	36	177	110	5.793634618105261
kill	nine	5	82	33	5.792656851181431
die	ms	3	204	8	5.785212039020267
may	contribution	4	242	9	5.783886641553699
address	email	3	40	41	5.778157281486315
marry	oct	7	132	29	5.777654687842184
marry	26	6	132	25	5.769387071858584
post	facebook	3	66	25	5.769387071858584
street	south	4	50	44	5.769387071858584
17	marry	6	25	132	5.769387071858584
thursday	die	20	54	204	5.767290131023004
hold	funeral	6	95	35	5.758498755715848
effect	side	3	32	52	5.757197662850669
any	involvement	3	185	9	5.756330919033138
up	pick	15	214	39	5.752696270615729
build	wall	4	86	26	5.745970407427415
block	eight	3	43	39	5.745970407427415
minute	9	3	56	30	5.743391863325639
12	dig	3	42	40	5.743391863325639
four	rebound	6	116	29	5.741675390736617
june	20	4	48	47	5.733123527871812
sunday	2016	4	47	48	5.733123527871812
busy	pretty	3	18	94	5.733123527871812
check	update	3	77	22	5.731419221659563
make	hospice	5	404	7	5.729036570348569
make	memorials	10	404	14	5.729036570348569
stop	lane	3	100	17	5.726318349966697
mr	sept	3	81	21	5.725469955328377
like	sounds	5	406	7	5.721912135915187
investigation	incident	3	38	45	5.717856771218502
into	divide	6	228	15	5.717856771218502
5	oct	3	59	29	5.717013336502348
5	000	3	59	29	5.717013336502348
$	6	5	65	44	5.712803543492216
deal	announce	3	52	33	5.712803543492216
us	army	3	172	10	5.709444531402301
dig	block	3	40	43	5.709444531402301
fee	pay	5	35	82	5.707767953594918
saturday	26	3	69	25	5.705256734438868
tuesday	2016	4	48	48	5.7027498788282935
three	sack	3	144	12	5.7027498788282935
january	2016	3	36	48	5.7027498788282935
marry	nov	8	132	35	5.698997743967186
member	church	13	85	89	5.687990231307598
down	sit	3	73	24	5.682850321390588
bear	february	6	131	27	5.6693268772908425
road	west	3	59	30	5.668103736021402
six	dig	4	59	40	5.668103736021402
report	journal	3	118	15	5.668103736021402
fit	seem	4	32	74	5.663221514641656
hold	ceremony	4	95	25	5.6589630821649335
8	thursday	3	33	54	5.65835575946984
event	host	5	135	22	5.65835575946984
begin	trial	3	119	15	5.655929022075299
wed	plan	4	20	119	5.655929022075299
prefer	experience	3	16	112	5.650282458934158
city	york	3	128	14	5.650282458934158
list	top	4	65	37	5.640853701613201
hold	reception	3	95	19	5.639854259217229
six	seven	5	59	51	5.639534583824631
finish	rebound	5	104	29	5.636182261889304
city	council	7	128	33	5.635635682969756
feel	pain	5	159	19	5.633792506430027
locate	suspect	3	49	37	5.633474171247603
officer	police	10	56	108	5.6323605509368955
church	first	5	89	34	5.631406702941231
keep	struggle	3	107	17	5.628707553340275
out	check	24	189	77	5.628608416075788
july	2011	3	70	26	5.627914645905703
into	flee	3	228	8	5.6247473668270205
cause	damage	3	63	29	5.622376462364273
touchdown	four	4	21	116	5.622376462364273
below	video	4	46	53	5.621192469650394
late	daughter	5	71	43	5.618591100951188
19	bear	6	28	131	5.616859457396707
die	mae	3	204	9	5.6152870375779536
last	week	22	130	104	5.609298967738356
add	mixture	3	132	14	5.605888339575705
conduct	check	3	24	77	5.605888339575705
such	exist	3	77	24	5.605888339575705
fish	enjoy	5	30	103	5.601211852366231
different	venue	3	155	12	5.596550474996368
bear	27	4	131	19	5.591324365289569
funeral	church	5	35	89	5.589586527246603
five	rebound	4	86	29	5.588429130440935
write	letter	3	72	26	5.587272661408357
ca	wait	11	191	36	5.584752669429842
care	health	4	76	33	5.580353247468567
huge	opportunity	3	41	46	5.576523420316665
lead	0	3	111	17	5.5757586733913165
eye	believe	3	37	51	5.5757586733913165
article	appear	4	68	37	5.5757586733913165
12	assist	4	42	60	5.573466861883327
town	small	6	61	62	5.572703733042
away	2010	3	95	20	5.565853677773451
county	2007	3	119	16	5.562819617683818
die	mrs	17	204	53	5.55979192498625
2016	mrs	4	48	53	5.55979192498625
add	rebound	6	132	29	5.5552622665057365
thing	terrible	3	213	9	5.553002759323611
year	33	3	320	6	5.550746785383243
15	2016	3	40	48	5.550746785383243
year	38	4	320	8	5.550746785383243
march	30	3	41	47	5.54549652469604
company	employee	3	92	21	5.541758002155989
fire	respond	3	84	23	5.541758002155989
her	childhood	3	388	5	5.535796443917271
write	song	3	72	27	5.5328248773859805
public	library	4	96	27	5.5328248773859805
provide	lunch	4	118	22	5.530600212271467
medical	mrs	4	49	53	5.530044581592199
re	tire	3	150	13	5.528378972354789
attend	university	3	65	30	5.528378972354789
goal	assist	7	76	60	5.5252116932761055
active	church	3	22	89	5.522472331388067
regional	die	5	16	204	5.522177633186472
bear	feb	3	131	15	5.517323783845793
pay	attention	3	82	24	5.515122875652522
one	favourite	3	219	9	5.512925319948276
until	cook	3	52	38	5.509270149407084
find	offensive	3	220	9	5.50635266602479
add	assist	12	132	60	5.50635266602479
find	sales	3	220	9	5.50635266602479
day	above	14	226	41	5.502298835294938
saturday	2012	3	69	29	5.491131929086021
cost	15	4	67	40	5.484657594925471
march	bear	8	41	131	5.481699874115072
hospital	st	5	66	51	5.477783513828019
country	across	4	100	27	5.473931188332412
over	period	5	169	20	5.471795443988421
leave	field	3	107	19	5.468242881147029
day	150	3	226	9	5.467533417134262
provide	equipment	4	118	23	5.466469874851751
dig	seven	3	40	51	5.463283944132904
die	2010	6	204	20	5.463283944132904
member	board	9	85	72	5.463283944132904
die	24	9	204	30	5.463283944132904
close	below	5	74	46	5.461587653472005
hospital	wednesday	3	66	31	5.459046951246433
point	conversion	5	228	15	5.454822365384707
technology	information	3	27	76	5.454822365384707
11	marry	5	26	132	5.449769137658422
move	fast	3	86	24	5.446410125568508
six	13	3	59	35	5.445711314684954
by	marketed	23	689	23	5.444314707566314
by	sponsored	8	689	8	5.444314707566314
by	howison	4	689	4	5.444314707566314
by	slater	4	689	4	5.444314707566314
by	marc	3	689	3	5.444314707566314
by	llc	3	689	3	5.444314707566314
by	hogg	4	689	4	5.444314707566314
by	savlov	3	689	3	5.444314707566314
by	hosted	3	689	3	5.444314707566314
by	predecease	9	689	9	5.444314707566314
by	lettings	3	689	3	5.444314707566314
2	half	9	194	32	5.44268703952579
officer	suspect	3	56	37	5.440829093305208
six	kill	7	59	82	5.439834748348285
two	touchdown	8	264	21	5.435963338133392
door	ticket	3	52	40	5.435269567963307
friday	15	3	52	40	5.435269567963307
four	assist	10	116	60	5.429731384421878
serve	lunch	3	95	22	5.428350154023517
kill	seven	6	82	51	5.427660034402183
yard	score	6	59	71	5.425247212125238
news	daily	3	84	25	5.421463768438277
13	assist	3	35	60	5.421463768438277
member	council	4	85	33	5.418889824774451
june	marry	9	48	132	5.413243261633308
jan	marry	3	16	132	5.413243261633308
bear	daughter	8	131	43	5.412987124031058
should	ashamed	3	265	8	5.4077888315412
great	grandchild	5	272	13	5.406700415766537
day	30	15	226	47	5.404797661786299
question	answer	21	134	111	5.404487246241487
hospital	die	19	66	204	5.403782932384242
church	cemetery	6	89	48	5.396941449304208
die	sept	6	204	21	5.392894616241506
today	nov	5	102	35	5.392894616241506
block	street	3	43	50	5.3875164365149395
school	attend	16	177	65	5.382701517159154
three	dig	8	144	40	5.380821783940931
thursday	memorial	3	54	40	5.380821783940931
below	30	3	46	47	5.379486573257111
approach	different	9	42	155	5.3741580536599205
april	mrs	3	41	53	5.372164921810479
safe	is	3	34	64	5.370174539741423
read	worth	3	121	18	5.368849142274855
saturday	mrs	5	69	53	5.3581580638165995
kill	four	13	82	116	5.357581598666042
$	25	3	65	34	5.347806726712967
22	marry	5	28	132	5.34285393374191
today	oct	4	102	29	5.342268543171538
die	oct	8	204	29	5.342268543171538
saturday	morning	4	69	43	5.337885668790339
bear	august	6	131	34	5.3367515382039725
line	wait	3	62	36	5.333516069162574
minute	15	3	56	40	5.328354364046795
below	list	4	46	65	5.326745111185138
article	thanks	3	68	33	5.325780420382969
article	excellent	3	68	33	5.325780420382969
season	regular	3	107	21	5.323852971811855
property	value	4	75	40	5.321928094887363
pass	24	3	75	30	5.321928094887363
sense	make	21	39	404	5.321378601435323
june	sunday	3	48	47	5.318086028592968
service	baptist	4	121	25	5.309955453221287
church	burial	4	89	34	5.309478608053869
like	topic	15	406	28	5.306874636636344
$	fee	3	65	35	5.305986551018341
arrest	under	4	49	62	5.303768725768522
bear	texas	5	131	29	5.303198978492945
all	calling	3	572	4	5.297766044213372
6	until	3	44	52	5.297766044213372
18	bear	6	35	131	5.294931362509345
die	2004	4	204	15	5.293358942690592
service	customer	3	121	19	5.290846630273582
hold	service	15	95	121	5.290846630273582
both	agency	3	144	16	5.28771237954945
june	2016	3	48	48	5.28771237954945
park	memorial	5	96	40	5.28771237954945
4	october	3	72	32	5.28771237954945
still	alive	4	205	15	5.286304185156641
14	july	4	44	70	5.283960244688342
coach	football	3	61	38	5.27897252998529
center	mrs	5	73	53	5.276857961714752
die	29	5	204	19	5.274250119742887
die	27	5	204	19	5.274250119742887
good	luck	12	548	17	5.272142456780895
take	seriously	8	367	17	5.265575786177053
brand	new	4	12	260	5.265344566520995
eight	assist	3	39	60	5.265344566520995
short	fall	4	46	68	5.2616500829632535
saturday	die	18	69	204	5.2616500829632535
off	trail	3	94	25	5.2591923395394
fire	hall	3	84	28	5.257965036155397
community	involve	5	119	33	5.255391092491571
apply	same	3	23	103	5.24757489775153
away	stay	9	95	75	5.243925582886089
hold	baptist	3	95	25	5.243925582886089
marry	24	5	132	30	5.243318260190996
two	ace	5	264	15	5.243318260190996
available	package	3	114	21	5.23242994404826
john	st	3	47	51	5.230623187342629
eight	kill	4	39	82	5.229720656790273
tax	property	3	32	75	5.22881869049588
pass	21	3	75	32	5.22881869049588
center	health	3	73	33	5.223418702753291
late	december	3	71	34	5.2204274202367404
lead	rebound	4	111	29	5.220278018792928
day	50	7	226	25	5.215994650138297
make	tn	3	404	6	5.214463397518811
god	heart	3	38	64	5.2097098675481766
month	six	4	55	59	5.208672117384105
hospital	injury	3	66	37	5.203789896004358
june	die	12	48	204	5.20024953829911
help	himself	3	153	16	5.20024953829911
three	steal	3	144	17	5.20024953829911
die	clark	3	204	12	5.20024953829911
street	locate	3	50	49	5.199071347101829
medical	monday	3	49	50	5.199071347101829
no	ordinary	6	615	8	5.193194780765159
000	around	3	29	85	5.190265449726488
serve	purpose	3	95	26	5.187342054519721
free	registration	3	103	24	5.186174353087387
every	aspect	4	157	21	5.185736708600218
2	0	4	194	17	5.185299196833139
monday	hospital	4	50	66	5.184424571137428
soon	release	3	45	55	5.184424571137428
attend	church	7	65	89	5.181928558333357
father	son	3	62	40	5.181512975717524
different	compete	3	155	16	5.181512975717524
play	role	6	226	22	5.178026799939277
bear	aug	3	131	19	5.1762868660107255
sunday	mrs	3	47	53	5.175128074750925
park	near	3	96	26	5.172235162129513
house	p.m	3	104	24	5.172235162129513
raise	kid	4	45	74	5.171368418311981
begin	construction	4	119	28	5.170502194905058
three	rebound	5	144	29	5.166696978588083
little	bite	3	87	29	5.156712890015461
business	model	3	121	21	5.146456720938407
monday	die	12	50	204	5.141355849245541
very	helpful	5	425	10	5.141355849245541
serve	board	8	95	72	5.132894270497346
during	incident	4	76	45	5.132894270497346
start	somewhere	3	214	12	5.131207893869458
season	holiday	3	107	24	5.131207893869458
block	assist	3	43	60	5.124482030681145
thursday	2016	3	54	48	5.117787378107137
against	law	3	54	48	5.117787378107137
water	hot	3	81	32	5.117787378107137
8	bear	5	33	131	5.116785854262064
report	washington	3	118	22	5.115562712992623
14	yard	3	44	59	5.115562712992623
meet	’d	3	130	20	5.113341473075945
old	daughter	5	101	43	5.110126737704076
die	sunday	11	204	47	5.10509230525877
locate	church	5	49	89	5.104159700076362
community	active	3	119	22	5.103387999046521
county	host	3	119	22	5.103387999046521
community	resource	3	119	22	5.103387999046521
money	earn	3	97	27	5.102837036641166
home	2009	4	194	18	5.102837036641166
create	opportunity	3	57	46	5.101185410770007
or	trick	3	164	16	5.100085376373678
13	record	3	35	75	5.099535673550914
minute	20	3	56	47	5.09569360725652
3	000	3	91	29	5.0918617456654935
find	estate	3	220	12	5.091315166745946
yard	run	12	59	179	5.091178554365664
day	close	19	226	74	5.090970065670054
dangerous	these	3	19	139	5.090768794824669
medical	thursday	3	49	54	5.088040034713085
arrest	police	6	49	108	5.088040034713085
never	forget	9	241	33	5.0853164261245025
friday	night	4	52	68	5.084772320879174
friday	die	12	52	204	5.084772320879174
six	assist	4	59	60	5.083141235300246
below	check	4	46	77	5.082326383518692
set	rule	3	95	28	5.080426850603209
hear	did	3	95	28	5.080426850603209
lead	effort	5	111	40	5.0782590139204995
from	apart	4	508	7	5.076635271440836
stuff	kind	3	46	58	5.076094429807177
group	age	3	89	30	5.075013354416845
thursday	hospital	4	54	66	5.073393258748683
her	husband	10	388	23	5.0711281769138274
die	july	16	204	70	5.070966521354143
member	club	4	85	42	5.070966521354143
about	passionate	4	510	7	5.070966521354143
ticket	cost	3	40	67	5.069620095646627
25	marry	5	34	132	5.062746014549175
just	plain	6	599	9	5.061300186760664
event	association	3	135	20	5.058893689053568
property	sell	4	75	48	5.058893689053568
can	afford	11	900	11	5.058893689053568
catch	pass	4	48	75	5.058893689053568
through	november	3	108	25	5.058893689053568
marry	april	6	132	41	5.055691257015225
block	drive	3	43	63	5.054092702789747
many	aspect	3	129	21	5.054092702789747
us	upon	4	172	21	5.054092702789747
play	tonight	3	226	12	5.052495917855418
stand	behind	4	71	51	5.050502418794428
let	instead	3	136	20	5.04824644485406
cool	pretty	3	29	94	5.045067534186552
make	contribution	4	404	9	5.044538396076499
receive	winner	3	70	39	5.042952145184547
into	jail	5	228	20	5.0397848661058635
vote	early	3	76	36	5.0397848661058635
into	account	4	228	16	5.0397848661058635
example	set	5	48	95	5.0397848661058635
’m	disappoint	3	171	16	5.0397848661058635
center	monday	4	73	50	5.038994131615864
good	fortune	3	548	5	5.037677203143873
thing	same	24	213	103	5.036427233582705
take	custody	4	367	10	5.031110532540031
by	batavia	3	689	4	5.02927720828747
by	eulogy	3	689	4	5.02927720828747
by	presented	3	689	4	5.02927720828747
bar	full	3	31	89	5.027707639638488
july	marry	10	70	132	5.020925838854548
add	13	5	132	35	5.020925838854548
body	woman	3	33	84	5.020925838854548
yard	20	3	59	47	5.0204054799522835
deny	any	5	25	185	5.019365324866931
happen	accident	3	111	25	5.019365324866931
17	lead	3	25	111	5.019365324866931
easily	these	3	20	139	5.016768213380892
ride	enjoy	3	27	103	5.016249351645075
game	inning	3	214	13	5.015730676449523
dig	four	5	40	116	5.014693885143034
